"","x"
"1502",0
"1503",1
"1504",-1
"1505",0
"1506",0
"1507",-1
"1508",0
"1509",0
"1510",0
"1511",-1
"1512",-1
"1513",-1
"1514",1
"1515",0
"1516",0
"1517",0
"1518",0
"1519",1
"1520",1
"1521",0
"1522",0
"1523",1
"1524",0
"1525",-1
"1526",-1
"1527",0
"1528",1
"1529",1
"1530",0
"1531",-3
"1532",1
"1533",1
"1534",-1
"1535",0
"1536",0
"1537",0
"1538",1
"1539",1
"1540",0
"1541",0
"1542",-1
"1543",0
"1544",-1
"1545",0
"1546",0
"1547",1
"1548",1
"1549",0
"1550",1
"1551",0
"1552",0
"1553",0
"1554",0
"1555",-1
"1556",1
"1557",1
"1558",-1
"1559",0
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",0
"1566",-1
"1567",1
"1568",1
"1569",0
"1570",1
"1571",0
"1572",-1
"1573",0
"1574",1
"1575",-1
"1576",0
"1577",0
"1578",0
"1579",0
"1580",0
"1581",0
"1582",1
"1583",1
"1584",1
"1585",0
"1586",0
"1587",0
"1588",0
"1589",0
"1590",0
"1591",-1
"1592",0
"1593",0
"1594",1
"1595",0
"1596",-1
"1597",1
"1598",0
"1599",0
"1600",0
"1601",-1
"1602",0
"1603",0
"1604",1
"1605",-1
"1606",0
"1607",1
"1608",0
"1609",0
"1610",0
"1611",-1
"1612",0
"1613",0
"1614",0
"1615",-1
"1616",1
"1617",0
"1618",0
"1619",0
"1620",0
"1621",0
"1622",0
"1623",0
"1624",-1
"1625",-1
"1626",0
"1627",1
"1628",0
"1629",0
"1630",-1
"1631",0
"1632",0
"1633",0
"1634",1
"1635",0
"1636",0
"1637",1
"1638",0
"1639",0
"1640",-1
"1641",0
"1642",0
"1643",0
"1644",0
"1645",-1
"1646",0
"1647",-1
"1648",0
"1649",0
"1650",-1
"1651",-2
"1652",-1
"1653",0
"1654",0
"1655",-1
"1656",-1
"1657",-1
"1658",-1
"1659",-1
"1660",1
"1661",0
"1662",-1
"1663",0
"1664",0
"1665",1
"1666",0
"1667",1
"1668",0
"1669",0
"1670",-1
"1671",-1
"1672",0
"1673",0
"1674",-1
"1675",0
"1676",1
"1677",1
"1678",0
"1679",0
"1680",-1
"1681",0
"1682",0
"1683",1
"1684",0
"1685",0
"1686",0
"1687",-2
"1688",0
"1689",0
"1690",0
"1691",0
"1692",0
"1693",1
"1694",0
"1695",2
"1696",1
"1697",0
"1698",0
"1699",1
"1700",1
"1701",-1
"1702",0
"1703",1
"1704",0
"1705",-1
"1706",0
"1707",0
"1708",1
"1709",1
"1710",1
"1711",-1
"1712",0
"1713",0
"1714",0
"1715",1
"1716",1
"1717",0
"1718",1
"1719",1
"1720",1
"1721",0
"1722",-1
"1723",2
"1724",-1
"1725",-2
"1726",1
"1727",2
"1728",2
"1729",0
"1730",-1
"1731",1
"1732",1
"1733",-1
"1734",0
"1735",-2
"1736",1
"1737",0
"1738",0
"1739",-2
"1740",0
"1741",0
"1742",1
"1743",-1
"1744",1
"1745",0
"1746",1
"1747",2
"1748",-1
"1749",0
"1750",1
"1751",-2
"1752",1
"1753",-2
"1754",2
"1755",0
"1756",-1
"1757",2
"1758",-1
"1759",1
"1760",1
"1761",0
"1762",0
"1763",-3
"1764",0
"1765",1
"1766",0
"1767",-1
"1768",1
"1769",-1
"1770",-1
"1771",1
"1772",0
"1773",0
"1774",-1
"1775",0
"1776",1
"1777",1
"1778",-1
"1779",0
"1780",0
"1781",0
"1782",1
"1783",1
"1784",0
"1785",-1
"1786",-1
"1787",-2
"1788",1
"1789",-2
"1790",0
"1791",-1
"1792",1
"1793",0
"1794",-1
"1795",0
"1796",-1
"1797",1
"1798",-4
"1799",2
"1800",0
"1801",-2
"1802",0
"1803",0
"1804",0
"1805",1
"1806",0
"1807",-1
"1808",0
"1809",0
"1810",0
"1811",0
"1812",1
"1813",0
"1814",1
"1815",0
"1816",-1
"1817",0
